Wavenumber,0,1,2,5,10,15,20,30
864.911,0.26523,0.222445,0.208346,0.172704,0.156146,0.15128,0.149307,0.14775
865.875,0.261789,0.220084,0.206465,0.171264,0.155098,0.1502,0.148109,0.146583
866.84,0.257141,0.216644,0.203476,0.169153,0.153521,0.148768,0.146795,0.145227
867.804,0.251842,0.212633,0.199797,0.166741,0.151649,0.147198,0.145475,0.143909
868.768,0.246477,0.208531,0.196026,0.164351,0.149798,0.145678,0.144218,0.142767
869.732,0.241521,0.204768,0.192678,0.162228,0.148212,0.144311,0.143057,0.1418
870.696,0.237226,0.201696,0.190001,0.160586,0.147058,0.143186,0.142063,0.140983
871.661,0.23369,0.199416,0.188046,0.159524,0.146329,0.142362,0.141296,0.140274
872.625,0.230923,0.197788,0.186791,0.15894,0.145839,0.141792,0.140661,0.139562
873.589,0.228823,0.196662,0.186115,0.158656,0.145464,0.141351,0.139997,0.138776
874.553,0.227185,0.195903,0.185734,0.158527,0.14516,0.140961,0.139277,0.137995
875.518,0.225738,0.195253,0.185314,0.158378,0.144817,0.140571,0.138596,0.137275
876.482,0.224188,0.194425,0.184666,0.158034,0.144362,0.140082,0.138006,0.136553
877.446,0.222408,0.193342,0.183807,0.157463,0.143861,0.139428,0.137439,0.135779
878.41,0.220479,0.192135,0.182875,0.156818,0.143393,0.138689,0.136792,0.134968
879.374,0.21856,0.190996,0.181999,0.156274,0.142937,0.137993,0.136037,0.134165
880.339,0.21677,0.190039,0.181208,0.15584,0.14243,0.137364,0.135252,0.133395
881.303,0.215117,0.189159,0.180448,0.155408,0.141863,0.136731,0.134493,0.132615
882.267,0.213534,0.188175,0.179683,0.154949,0.141261,0.136044,0.133728,0.131797
883.231,0.211948,0.187123,0.178905,0.154527,0.140621,0.135318,0.132951,0.13099
884.196,0.21032,0.186184,0.178129,0.154134,0.13999,0.134606,0.13225,0.130228
885.16,0.208636,0.185348,0.17737,0.153643,0.139431,0.133949,0.131645,0.129459
886.124,0.206878,0.184397,0.176541,0.152967,0.138871,0.133317,0.131016,0.128606
887.088,0.205008,0.183191,0.175507,0.152179,0.138213,0.132671,0.130291,0.12769
888.052,0.202978,0.181767,0.174248,0.151388,0.137494,0.132006,0.129513,0.126829
889.017,0.200792,0.180205,0.172864,0.150517,0.136739,0.131292,0.128703,0.126036
889.981,0.198503,0.178536,0.17144,0.149421,0.135882,0.13048,0.127832,0.125177
890.945,0.19616,0.176825,0.170024,0.148184,0.134925,0.129573,0.12692,0.124221
891.909,0.193826,0.175191,0.168658,0.147078,0.133975,0.128639,0.126034,0.123315
892.874,0.191603,0.173705,0.167353,0.146234,0.133093,0.127772,0.1252,0.122549
893.838,0.189564,0.172375,0.166092,0.145541,0.13227,0.127009,0.124394,0.121852
894.802,0.187713,0.171196,0.164953,0.144848,0.13152,0.1263,0.123612,0.121139
895.766,0.186108,0.17018,0.164088,0.144175,0.130892,0.125613,0.122897,0.12039
896.731,0.184883,0.169428,0.163566,0.143668,0.130396,0.125003,0.122286,0.119646
897.695,0.184129,0.169084,0.163334,0.143397,0.129992,0.124537,0.121754,0.11897
898.659,0.18382,0.169153,0.163351,0.143322,0.129664,0.124171,0.12125,0.118368
899.623,0.18389,0.169486,0.163686,0.143434,0.129428,0.123812,0.120747,0.117763
900.587,0.184308,0.169986,0.164383,0.143745,0.129283,0.123447,0.120246,0.117136
901.552,0.185088,0.170747,0.165349,0.144241,0.129249,0.123134,0.119801,0.116595
902.516,0.186191,0.171926,0.166475,0.144904,0.129364,0.122916,0.11948,0.116195
903.48,0.187494,0.173498,0.167786,0.145749,0.129623,0.122799,0.119271,0.115837
904.444,0.188805,0.175244,0.169323,0.146758,0.129975,0.122774,0.119113,0.115431
905.409,0.189881,0.176916,0.170981,0.147865,0.13037,0.122824,0.11896,0.115017
906.373,0.190538,0.178396,0.172614,0.149046,0.130789,0.122943,0.118815,0.114665
907.337,0.190722,0.179699,0.174158,0.150316,0.13125,0.123147,0.118755,0.114387
908.301,0.190419,0.180795,0.175522,0.151611,0.131792,0.123424,0.118825,0.114159
909.265,0.189619,0.181553,0.176589,0.152831,0.132447,0.123713,0.118927,0.11395
910.23,0.188422,0.181944,0.177352,0.153952,0.133187,0.123972,0.118972,0.113752
911.194,0.187021,0.182082,0.177841,0.154942,0.133896,0.124207,0.118983,0.113581
912.158,0.185581,0.182064,0.178058,0.155732,0.134474,0.124449,0.119002,0.113442
913.122,0.184256,0.181915,0.178067,0.156338,0.134937,0.124704,0.119036,0.113313
914.087,0.183211,0.181654,0.178002,0.15683,0.135322,0.124916,0.119061,0.113152
915.051,0.182538,0.181375,0.177953,0.1572,0.135582,0.125004,0.119027,0.11292
916.015,0.182238,0.18127,0.177958,0.15743,0.135687,0.124979,0.118929,0.112598
916.979,0.182287,0.181469,0.178086,0.157605,0.135684,0.124906,0.11879,0.112192
917.943,0.182626,0.181882,0.178386,0.157831,0.135618,0.124774,0.118568,0.111759
918.908,0.183069,0.182298,0.178799,0.158106,0.135537,0.124537,0.118221,0.111346
919.872,0.183364,0.182616,0.179204,0.158369,0.135489,0.124225,0.117809,0.110939
920.836,0.183359,0.182866,0.179496,0.158589,0.135468,0.12394,0.11745,0.11052
