Wavenumber,30,20,15,10,5,2,1,0,,,30,20,15,10,5,2,1,0,"10 pts SG smooth of ""30""","10 pts SG smooth of ""20""","10 pts SG smooth of ""15""","10 pts SG smooth of ""10""","10 pts SG smooth of ""5""","10 pts SG smooth of ""2""","10 pts SG smooth of ""1""","10 pts SG smooth of ""0"""
3185.8,0.249902,0.225585,0.207615,0.184654,0.148307,0.117409,0.108616,0.0826796,,,0.249909885714286,0.2255928,0.207612342857143,0.184657514285714,0.1483136,0.117412085714286,0.1086148,0.0826754942857143,0.249966972027972,0.225649475524476,0.207667072261072,0.184681258741259,0.148365058275058,0.117463065268065,0.108629016317016,0.0826186738927739
3186.77,0.2511,0.22673,0.208726,0.185448,0.148928,0.117756,0.108831,0.0826703,,,0.251101714285714,0.226724685714286,0.208727542857143,0.1854534,0.148928857142857,0.117754371428571,0.108832542857143,0.0826624057142857,0.251090251748252,0.226693321678322,0.208703405594406,0.185471841491841,0.148938086247086,0.117746706293706,0.108821009324009,0.0825672121212121
3187.73,0.2523,0.227831,0.209819,0.186291,0.149558,0.118094,0.109051,0.0825491,,,0.252289628571429,0.227823114285714,0.2098178,0.186287828571429,0.149553714285714,0.1180892,0.109050485714286,0.0825457828571428,0.252214841491841,0.227730358974359,0.209730678321678,0.186277431235431,0.149506354312354,0.118041855477855,0.109021876456876,0.0824924337995338
3188.7,0.253404,0.228828,0.210825,0.187127,0.150132,0.11838,0.109248,0.082362,,,0.2533968,0.228824314285714,0.210814885714286,0.187120828571429,0.150125057142857,0.118376228571429,0.109242171428571,0.0823662,0.253336447552448,0.228758813519814,0.210719006993007,0.187103573426573,0.150070811188811,0.118346876456876,0.109221470862471,0.0823858289044289
3189.66,0.254435,0.229753,0.211689,0.187937,0.150635,0.118627,0.1094,0.0821937,,,0.254442542857143,0.229754371428571,0.211685142857143,0.187939657142857,0.150636457142857,0.118631285714286,0.109401542857143,0.0821985857142857,0.254451955710956,0.229768324009324,0.211646463869464,0.187948610722611,0.150624678321678,0.118640172494173,0.109406004662005,0.0822498344988345
3190.63,0.2555,0.230681,0.212474,0.188774,0.151133,0.118892,0.109553,0.0820799,,,0.255505485714286,0.230688542857143,0.212482142857143,0.188780428571429,0.151139771428571,0.118896542857143,0.109559771428571,0.0820811085714285,0.255567431235431,0.230747324009324,0.212514365967366,0.188804743589744,0.151163470862471,0.118912144522144,0.109569655011655,0.0821078594405594
3191.59,0.256618,0.231671,0.213288,0.18966,0.151675,0.119182,0.109735,0.0819993,,,0.256613114285714,0.231674257142857,0.213293571428571,0.1896582,0.151673542857143,0.119178485714286,0.109732257142857,0.0819957,0.256680389277389,0.231707694638695,0.213345207459207,0.189667575757576,0.151699424242424,0.119178365967366,0.109721505827506,0.081993227039627
3192.55,0.257744,0.232694,0.214144,0.190542,0.152231,0.119451,0.109895,0.0819165,,,0.257749485714286,0.232687657142857,0.2141392,0.190536685714286,0.152226885714286,0.119445428571429,0.109887971428571,0.0819133542857143,0.25777606993007,0.232674641025641,0.214163741258741,0.190535041958042,0.152248675990676,0.119451009324009,0.109873456876457,0.0819195097902098
3193.52,0.25889,0.233683,0.21499,0.191388,0.152788,0.119694,0.110014,0.0818381,,,0.258896342857143,0.233679571428571,0.214987942857143,0.191390228571429,0.152792457142857,0.119699828571429,0.110016657142857,0.0818430971428571,0.258839675990676,0.233657484848485,0.214987351981352,0.191395076923077,0.15281217016317,0.119720363636364,0.110029018648019,0.0818662324009324
3194.48,0.260004,0.234645,0.21583,0.192228,0.153381,0.119971,0.110155,0.0818074,,,0.259989771428571,0.234649714285714,0.215835142857143,0.192234171428571,0.153385628571429,0.119978714285714,0.110162628571429,0.0818135028571428,0.259864123543123,0.234646468531468,0.215824727272727,0.192226013986014,0.153379125874126,0.119973944055944,0.110185848484848,0.0818094892773893
3195.45,0.26096,0.235627,0.216692,0.193066,0.153993,0.120274,0.11035,0.0818094,,,0.260948,0.235629057142857,0.2166902,0.193062485714286,0.153987514285714,0.120265342857143,0.110348285714286,0.0818029457142857,0.260859850815851,0.235630699300699,0.216670958041958,0.193012575757576,0.153941018648019,0.120215158508159,0.110343794871795,0.0817529939393939
3196.41,0.261798,0.236621,0.217544,0.193834,0.154553,0.120505,0.110542,0.0817579,,,0.2618046,0.2366168,0.217538342857143,0.193824228571429,0.154545285714286,0.120494028571429,0.1105342,0.0817466885714286,0.261852776223776,0.236611370629371,0.21752255011655,0.193759277389277,0.154501538461538,0.120459195804196,0.110509990675991,0.0817129610722611
3197.37,0.262698,0.237595,0.218375,0.194505,0.155054,0.120667,0.110694,0.081642,,,0.262710857142857,0.237593028571429,0.218378257142857,0.194505342857143,0.1550564,0.120675057142857,0.110694942857143,0.08164764,0.262861289044289,0.237601846153846,0.218393060606061,0.194490400932401,0.15507089044289,0.120715452214452,0.110695244755245,0.0816911226107226
3198.34,0.263763,0.238566,0.21924,0.195166,0.155579,0.120891,0.11086,0.0815816,,,0.263770885714286,0.238570371428571,0.219242057142857,0.195172685714286,0.155586971428571,0.120902314285714,0.110866857142857,0.081596,0.263887242424242,0.23860758041958,0.219292235431235,0.195229571095571,0.155648846153846,0.120974067599068,0.110898897435897,0.0816720461538461
3199.3,0.264946,0.239574,0.220156,0.1959,0.156183,0.121214,0.111083,0.0816308,,,0.264942142857143,0.239577771428571,0.220158314285714,0.1959024,0.156185228571429,0.121212028571429,0.111082742857143,0.0816292485714286,0.26493241958042,0.239610317016317,0.220206235431235,0.195984249417249,0.156228815850816,0.121219317016317,0.111106524475524,0.0816389797202797
3200.27,0.266108,0.240608,0.221116,0.196712,0.156828,0.121541,0.111326,0.0816757,,,0.266098314285714,0.240608171428571,0.221120542857143,0.196715428571429,0.156825171428571,0.1215338,0.111324285714286,0.0816646771428571,0.265996016317016,0.240588104895105,0.221117184149184,0.19675744988345,0.156814717948718,0.121462463869464,0.111310142191142,0.0815917717948718
3201.23,0.267155,0.241613,0.222086,0.197579,0.15745,0.1218,0.111555,0.0816205,,,0.267151142857143,0.241607771428571,0.22208,0.1975784,0.157445114285714,0.121793314285714,0.111553457142857,0.0816169171428571,0.267060757575758,0.241543375291375,0.222018342657343,0.197558675990676,0.157409342657343,0.121733149184149,0.111518237762238,0.0815448354312354
3202.2,0.268106,0.242532,0.222979,0.198438,0.158018,0.122003,0.111756,0.081498,,,0.268107028571429,0.242524628571428,0.222970171428571,0.198430457142857,0.158018,0.122003342857143,0.111752828571429,0.0815001771428571,0.268102456876457,0.24248831002331,0.22290355011655,0.19838893006993,0.15799755011655,0.122037372960373,0.111736237762238,0.0815020671328671
3203.16,0.269025,0.243369,0.223778,0.199233,0.158558,0.12224,0.111933,0.0813828,,,0.269027914285714,0.2433714,0.223781428571429,0.199231628571429,0.158563057142857,0.122252342857143,0.111934371428571,0.0813870857142857,0.269097988344988,0.243410925407925,0.223768242424242,0.199223958041958,0.158559102564103,0.122353258741259,0.111952867132867,0.0814477074592075
3204.12,0.269964,0.244214,0.224569,0.199996,0.159096,0.122597,0.112127,0.0813241,,,0.269971971428571,0.244227285714286,0.2245738,0.200003114285714,0.159093428571429,0.122603342857143,0.112132914285714,0.0813292771428571,0.270027545454545,0.244283382284382,0.224616832167832,0.200026123543124,0.159085212121212,0.122661699300699,0.112156871794872,0.0813741324009324
3205.09,0.270941,0.245129,0.225398,0.200775,0.159599,0.123016,0.112363,0.0813211,,,0.270944,0.245130971428571,0.225398,0.200778942857143,0.1595948,0.123008628571429,0.112362571428571,0.0813199771428571,0.270895953379953,0.245105783216783,0.225452013986014,0.200771195804196,0.159579692307692,0.122958337995338,0.112355682983683,0.0812998202797203
3206.05,0.271881,0.246021,0.226255,0.201535,0.160064,0.123365,0.112597,0.0813126,,,0.271867285714286,0.2460042,0.226257657142857,0.2015278,0.160067942857143,0.1233566,0.1125904,0.0813045342857143,0.271741764568764,0.245913482517483,0.226276358974359,0.201463284382284,0.160058675990676,0.123248223776224,0.112565303030303,0.0812486016317016
3207.02,0.272674,0.246774,0.22713,0.202195,0.160537,0.123598,0.11279,0.0812505,,,0.272659085714286,0.246764657142857,0.22713,0.202185571428571,0.160536914285714,0.123594485714286,0.112788114285714,0.0812473028571428,0.272603710955711,0.246739470862471,0.227102613053613,0.202126724941725,0.160545664335664,0.123535722610723,0.112790820512821,0.0812305412587413
3207.98,0.27337,0.247468,0.227982,0.202758,0.161018,0.123767,0.11298,0.0811808,,,0.273380542857143,0.247483942857143,0.227975142857143,0.202760657142857,0.161013885714286,0.123769485714286,0.112987542857143,0.08118728,0.273489505827506,0.24758382983683,0.227937247086247,0.20277713986014,0.161049762237762,0.123809454545455,0.113022412587413,0.0812409965034965
3208.95,0.274193,0.248292,0.22877,0.203337,0.161508,0.123965,0.113227,0.0811868,,,0.274217771428571,0.248307171428571,0.228767685714286,0.203348142857143,0.161513742857143,0.123974771428571,0.113231371428571,0.0811932885714286,0.274385351981352,0.248423165501165,0.228765179487179,0.203413638694639,0.161558979020979,0.124054305361305,0.113248699300699,0.0812651076923077
3209.91,0.275244,0.249249,0.229533,0.204014,0.162056,0.124256,0.113503,0.0812762,,,0.275244257142857,0.249242742857143,0.229541571428571,0.204016742857143,0.162063885714286,0.124260628571429,0.113495971428571,0.08127704,0.275287944055944,0.249241594405594,0.229567958041958,0.204047526806527,0.162063804195804,0.124284913752914,0.113471892773893,0.0812932433566434
3210.87,0.276335,0.250165,0.230337,0.204741,0.162644,0.12459,0.113729,0.081381,,,0.276315114285714,0.250151971428571,0.230340514285714,0.204731571428571,0.162636285714286,0.124579628571429,0.113723857142857,0.0813758057142857,0.276212906759907,0.250044473193473,0.230343165501165,0.204713780885781,0.162572207459207,0.124537391608392,0.113701158508158,0.0813263083916084
3211.84,0.277275,0.250939,0.231148,0.205438,0.163162,0.124863,0.113908,0.0814234,,,0.277266771428571,0.250936085714286,0.231138657142857,0.205433028571429,0.163148628571429,0.124854857142857,0.113912371428571,0.0814165942857143,0.277167839160839,0.250836953379953,0.231104843822844,0.205439347319347,0.163097545454545,0.124828487179487,0.113931529137529,0.0813573582750583
3212.8,0.278105,0.251622,0.231891,0.206135,0.16359,0.125092,0.114103,0.0813862,,,0.278115371428571,0.251625171428571,0.231886457142857,0.206144685714286,0.163594628571429,0.125101428571429,0.1141096,0.0813889771428571,0.278127475524475,0.251608587412587,0.231877554778555,0.206210878787879,0.16363958974359,0.125144447552448,0.114141615384615,0.0813682918414918
3213.77,0.278962,0.252299,0.2326,0.20692,0.164064,0.125389,0.114326,0.0813316,,,0.278969628571428,0.252301828571429,0.232607285714286,0.2069296,0.164081057142857,0.125399028571429,0.114324542857143,0.08133646,0.279046426573427,0.252354813519814,0.232668892773893,0.206981538461538,0.164176347319347,0.125456027972028,0.114312778554779,0.0813467312354312
3214.73,0.279862,0.253018,0.233362,0.207768,0.164666,0.125756,0.114512,0.0812894,,,0.2798602,0.253019285714286,0.233368685714286,0.207763114285714,0.164667885714286,0.125750428571429,0.1145054,0.0812856628571428,0.27989427972028,0.253095699300699,0.233446321678322,0.207713657342657,0.164687223776224,0.125737300699301,0.114444188811189,0.0812947836829837
3215.69,0.280732,0.253794,0.234179,0.208542,0.165279,0.126078,0.114613,0.0812327,,,0.280729771428571,0.253797342857143,0.234183028571428,0.208530857142857,0.165265457142857,0.126071228571429,0.114610257142857,0.0812324942857143,0.280676251748252,0.253852794871795,0.234171533799534,0.208407023310023,0.165181888111888,0.12598903030303,0.114550755244755,0.0812285932400932
3216.66,0.28152,0.254627,0.234975,0.209162,0.165764,0.126305,0.114658,0.0811782,,,0.281517085714286,0.254630514285714,0.2349672,0.209154714285714,0.165754314285714,0.126302514285714,0.114659114285714,0.0811806342857143,0.281414125874126,0.254623755244755,0.234844163170163,0.209076752913753,0.165678867132867,0.126230149184149,0.114650771561772,0.0811723934731935
3217.62,0.2822,0.255478,0.235627,0.209678,0.16614,0.126466,0.114708,0.081145,,,0.282190485714286,0.255473457142857,0.235609257142857,0.209682714285714,0.166146514285714,0.126463257142857,0.114708685714286,0.0811415285714286,0.282122696969697,0.255401482517482,0.23548617016317,0.209725678321678,0.166166827505827,0.126467438228438,0.114760715617716,0.0811452655011655
3218.59,0.28278,0.256267,0.236103,0.210225,0.166539,0.126619,0.114811,0.0811238,,,0.282780257142857,0.256257228571429,0.236104714285714,0.2102376,0.166552285714286,0.126626457142857,0.114815714285714,0.0811239542857143,0.282813592074592,0.25619344988345,0.2361101002331,0.210352540792541,0.166615543123543,0.126700990675991,0.114895512820513,0.0811552717948718
3219.55,0.283379,0.256967,0.236578,0.210883,0.167017,0.126854,0.115007,0.0811458,,,0.283391514285714,0.256964428571429,0.236595657142857,0.210885314285714,0.167014342857143,0.126861028571429,0.115012228571429,0.0811510114285714,0.283507046620047,0.256999503496503,0.236720305361305,0.210964268065268,0.167020048951049,0.1269422004662,0.11506548018648,0.0812038107226107
3220.52,0.284113,0.257665,0.237207,0.211585,0.167475,0.127174,0.115281,0.0812404,,,0.284119685714286,0.257679914285714,0.237212228571429,0.211579942857143,0.1674636,0.127170742857143,0.115279457142857,0.0812426285714286,0.284219827505827,0.25779703962704,0.237325324009324,0.211565067599068,0.167409617715618,0.127198717948718,0.115269741258741,0.0812813902097902
3221.48,0.284952,0.258478,0.237939,0.212237,0.167845,0.1275,0.115557,0.0813762,,,0.284948314285714,0.258490257142857,0.2379342,0.212235285714286,0.167843714285714,0.127498971428571,0.115551257142857,0.0813758828571428,0.284955717948718,0.25855734965035,0.237944151515152,0.21214668997669,0.167812095571096,0.127461629370629,0.11549679020979,0.0813650897435897
3222.44,0.285788,0.259349,0.238662,0.212804,0.168192,0.127791,0.115777,0.0814958,,,0.285783371428571,0.259337257142857,0.238656857142857,0.212799628571429,0.168198942857143,0.127789885714286,0.115774,0.08149256,0.285714144522145,0.259264815850816,0.238596405594406,0.212698195804196,0.168227491841492,0.127716076923077,0.115728743589744,0.0814326578088578
3223.41,0.286556,0.260078,0.23932,0.213271,0.168596,0.128018,0.11595,0.0815455,,,0.286550857142857,0.260063257142857,0.239315542857143,0.213264485714286,0.168599428571429,0.128010371428571,0.115951885714286,0.0815405114285714,0.286486128205128,0.259917384615385,0.239265391608392,0.213219780885781,0.168644678321678,0.127949275058275,0.115946060606061,0.081469434965035
3224.37,0.287245,0.260602,0.239917,0.213674,0.169056,0.128165,0.11612,0.0815094,,,0.287244314285714,0.260602,0.239921714285714,0.213676571428571,0.169054628571429,0.1281656,0.116123857142857,0.08150832,0.287243911421911,0.260512191142191,0.239904046620047,0.213728491841492,0.16907072027972,0.128157738927739,0.11613841958042,0.081468620979021
3225.34,0.287904,0.26103,0.240509,0.214125,0.169531,0.128305,0.116309,0.0814298,,,0.287911714285714,0.261035571428571,0.240514057142857,0.214134685714286,0.169526885714286,0.128310657142857,0.116307885714286,0.0814317028571428,0.287957081585082,0.26104748951049,0.240498946386946,0.214251223776224,0.169525937062937,0.128357254079254,0.116313515151515,0.0814403076923077
3226.3,0.28859,0.261471,0.241097,0.214706,0.169996,0.128504,0.116494,0.0813616,,,0.288593171428571,0.261474171428571,0.241086028571429,0.214712514285714,0.169997371428571,0.128505285714286,0.1164904,0.08136268,0.288614687645688,0.261543846153846,0.241079251748252,0.214805839160839,0.1700081002331,0.128568834498834,0.116489312354312,0.0814091902097902
3227.27,0.28927,0.261969,0.241623,0.215386,0.170474,0.128762,0.116665,0.0813375,,,0.289265371428571,0.261968485714286,0.241619914285714,0.215383171428571,0.170479142857143,0.128763885714286,0.116667057142857,0.0813398142857143,0.289226927738928,0.262047666666667,0.241661827505827,0.215391121212121,0.170489862470862,0.128803284382284,0.116680095571096,0.0813986734265734
3228.23,0.289874,0.262531,0.242157,0.216058,0.170972,0.129064,0.116854,0.0813776,,,0.289867657142857,0.262533571428571,0.242174742857143,0.216052085714286,0.170971742857143,0.129064857142857,0.116856742857143,0.0813812514285714,0.289810116550116,0.26259989044289,0.242239727272727,0.215988561771562,0.170949456876457,0.129064062937063,0.116883878787879,0.0814219228438228
3229.19,0.290386,0.26317,0.242805,0.216648,0.171437,0.129373,0.117069,0.081475,,,0.2903848,0.263176257142857,0.242809114285714,0.216646028571429,0.171429371428571,0.129368971428571,0.117068742857143,0.0814746057142857,0.290373606060606,0.26320686013986,0.242811703962704,0.216566927738928,0.171385261072261,0.129341421911422,0.117083517482517,0.0814777741258741
3230.16,0.290864,0.263869,0.243466,0.217151,0.171819,0.129642,0.117286,0.0815802,,,0.290870428571428,0.263865828571429,0.243446885714286,0.217150314285714,0.171816942857143,0.129640628571429,0.117287371428571,0.0815765571428571,0.290920375291375,0.263845289044289,0.243383296037296,0.217095484848485,0.171801186480187,0.129610913752914,0.117267198135198,0.081549006993007
3231.12,0.29138,0.264538,0.243991,0.217585,0.172157,0.129871,0.117484,0.0816483,,,0.2913842,0.264530628571429,0.243985514285714,0.217583114285714,0.172162742857143,0.129873228571429,0.117480657142857,0.0816472971428571,0.291445491841492,0.26447979020979,0.243950804195804,0.217564293706294,0.172189503496504,0.129852328671329,0.117436517482517,0.0816102766899767
3232.09,0.291931,0.265124,0.244454,0.217976,0.172514,0.130076,0.117626,0.0816769,,,0.291928942857143,0.2651258,0.244470628571429,0.217976771428571,0.172518542857143,0.130074114285714,0.11762,0.0816778857142857,0.291941382284382,0.265076839160839,0.244499965034965,0.217992198135198,0.172536785547786,0.130058993006993,0.117590016317016,0.0816432871794872
3233.05,0.292465,0.26566,0.244993,0.218372,0.172886,0.130247,0.117714,0.0816753,,,0.292466628571428,0.265662485714286,0.2449978,0.218374742857143,0.172883257142857,0.130245885714286,0.117718285714286,0.08167356,0.292413174825175,0.265622237762238,0.245014076923077,0.218414391608392,0.172850191142191,0.130234571095571,0.117721114219114,0.0816468205128205
3234.02,0.292954,0.266158,0.245552,0.218812,0.173216,0.130396,0.11782,0.0816413,,,0.292946714285714,0.266152685714286,0.245537771428571,0.218813371428571,0.1732076,0.130396857142857,0.1178254,0.0816382057142857,0.29287162004662,0.266125734265734,0.245498610722611,0.218860888111888,0.173158703962704,0.130395610722611,0.117839657342657,0.0816336617715618
3234.98,0.293351,0.266601,0.246019,0.219303,0.173479,0.130548,0.117966,0.081593,,,0.293342685714286,0.266597142857143,0.246014371428571,0.219304028571429,0.1734772,0.130548085714286,0.117960942857143,0.0815951171428571,0.293314617715618,0.266613247086247,0.245989958041958,0.219343818181818,0.173486547785548,0.130565156177156,0.117971459207459,0.0816226072261072
3235.94,0.293694,0.267034,0.246448,0.219836,0.173748,0.130718,0.118111,0.0815846,,,0.293705314285714,0.267041457142857,0.246456571428571,0.2198372,0.173758028571429,0.130717914285714,0.118107228571429,0.0815899828571428,0.293743086247086,0.267116258741259,0.246512997668998,0.219858044289044,0.173836128205128,0.130754083916084,0.118133699300699,0.0816323799533799
3236.91,0.294118,0.267547,0.246947,0.22039,0.174117,0.13092,0.118273,0.0816456,,,0.294124857142857,0.2675542,0.246954285714286,0.220390428571429,0.174123257142857,0.1309236,0.118281314285714,0.0816450771428571,0.294184226107226,0.267644524475524,0.247045804195804,0.22038427039627,0.174197125874126,0.130957608391608,0.11832527972028,0.0816752818181818
3237.87,0.294626,0.268143,0.247524,0.22093,0.174563,0.131169,0.118514,0.0817427,,,0.294616657142857,0.268141971428571,0.247525885714286,0.220928028571429,0.174559571428571,0.131172171428571,0.118519742857143,0.08174,0.294668097902098,0.268173114219114,0.247550114219114,0.220895487179487,0.17456096037296,0.131171058275058,0.118535727272727,0.0817520128205128
3238.84,0.295141,0.268741,0.248102,0.221416,0.17499,0.131438,0.118799,0.0818487,,,0.2951422,0.268740571428571,0.248097542857143,0.221413857142857,0.1749852,0.131433114285714,0.118791114285714,0.0818510057142857,0.295188696969697,0.268674643356643,0.248013258741259,0.22136803962704,0.174920701631702,0.131393498834499,0.118753074592075,0.0818506454545454
3239.8,0.295695,0.269272,0.248582,0.221831,0.175342,0.131663,0.119026,0.0819679,,,0.295707942857143,0.269266,0.248571971428571,0.221829371428571,0.175338742857143,0.131656057142857,0.119018285714286,0.0819694514285714,0.295713291375291,0.269147337995338,0.248445053613054,0.221790344988345,0.175265715617716,0.131621806526807,0.118971097902098,0.0819514167832168
3240.76,0.296306,0.269672,0.248917,0.222183,0.175619,0.131837,0.119185,0.0820777,,,0.2963036,0.269659485714286,0.2489116,0.222182742857143,0.175618657142857,0.131841457142857,0.119190571428571,0.0820741,0.296219417249417,0.269593261072261,0.248854652680653,0.222165685314685,0.175586967365967,0.131850850815851,0.119187587412587,0.0820364909090909
3241.73,0.296841,0.269947,0.249177,0.222499,0.175859,0.132034,0.119356,0.0821374,,,0.296820857142857,0.269950942857143,0.249181714285714,0.222499085714286,0.175859342857143,0.13204,0.119360457142857,0.08213374,0.296707918414918,0.270000237762238,0.249247412587413,0.222510706293706,0.175884417249417,0.132075769230769,0.11939141025641,0.0820987216783217
3242.69,0.297195,0.270249,0.249495,0.222809,0.176104,0.132276,0.119554,0.0821483,,,0.297188314285714,0.270268371428571,0.249507,0.2228102,0.176106228571429,0.132273514285714,0.119551857142857,0.0821493114285714,0.297187473193473,0.27036851981352,0.24963696037296,0.222847335664336,0.176165685314685,0.132292132867133,0.119568258741259,0.0821429904428904
3243.66,0.297498,0.270684,0.249949,0.223142,0.176392,0.132515,0.119742,0.0821544,,,0.297521142857143,0.2706834,0.249954228571429,0.223144571428571,0.176398685714286,0.132513285714286,0.119742257142857,0.0821574685714285,0.297652384615385,0.270719916083916,0.250042282051282,0.223188046620047,0.176440062937063,0.132500941724942,0.119722731934732,0.0821789671328671
3244.62,0.297958,0.271132,0.250477,0.223513,0.176735,0.132732,0.119908,0.0821879,,,0.297971628571428,0.271116057142857,0.250469628571429,0.223515314285714,0.176734571428571,0.132732514285714,0.119905685714286,0.0821880371428571,0.298080470862471,0.271074027972028,0.250462888111888,0.223530114219114,0.176715671328671,0.132708312354312,0.119872284382284,0.0822166780885781
3245.59,0.298513,0.27148,0.250956,0.223907,0.177067,0.132928,0.120037,0.0822452,,,0.298498428571429,0.271481628571429,0.250953257142857,0.223906571428571,0.177057657142857,0.132926028571429,0.120033314285714,0.0822449942857143,0.298455452214452,0.271439438228438,0.250871293706294,0.223872762237762,0.177001034965035,0.132911876456876,0.1200217995338,0.082265996037296
3246.55,0.298942,0.271801,0.251349,0.224282,0.177327,0.133098,0.120141,0.0823211,,,0.298930771428571,0.271809057142857,0.251350371428571,0.224275742857143,0.177324685714286,0.133097742857143,0.120144771428571,0.08232254,0.298784662004662,0.271809468531469,0.251241004662005,0.224226554778555,0.177302832167832,0.133098426573427,0.120165526806527,0.0823305230769231
3247.51,0.299194,0.272149,0.251651,0.224601,0.177563,0.13326,0.120275,0.0824128,,,0.299194,0.272145485714286,0.251641228571429,0.224595942857143,0.177568485714286,0.133263257142857,0.120279371428571,0.0824129285714285,0.299084221445221,0.272161496503496,0.251568321678322,0.224597641025641,0.177615606060606,0.133269027972028,0.120308883449883,0.0824057356643356
3248.48,0.299349,0.272484,0.251841,0.2249,0.17785,0.133435,0.12045,0.0825007,,,0.299347285714286,0.272482542857143,0.251835514285714,0.2249084,0.177856,0.133434314285714,0.120447342857143,0.0824988742857143,0.299355750582751,0.272487946386946,0.251866142191142,0.224975731934732,0.177920023310023,0.133442871794872,0.12046427972028,0.0824846032634033
3249.44,0.299487,0.272807,0.252012,0.225274,0.178199,0.133606,0.120626,0.0825637,,,0.299491885714286,0.27281,0.252027342857143,0.2252842,0.178201485714286,0.133601542857143,0.120623771428571,0.0825617885714286,0.299598664335664,0.272808368298368,0.252150710955711,0.225343944055944,0.178203293706294,0.133625123543124,0.120629904428904,0.0825542878787879
3250.41,0.299708,0.273136,0.252321,0.22572,0.178551,0.133764,0.120794,0.082602,,,0.299719228571429,0.2731336,0.252333171428571,0.225715028571429,0.178543542857143,0.133769314285714,0.120797685714286,0.0826042114285714,0.299836319347319,0.273135624708625,0.252431123543123,0.225691452214452,0.178473153846154,0.133796883449883,0.120791025641026,0.0825969792540793
3251.37,0.300055,0.273454,0.252746,0.226116,0.178818,0.133952,0.120971,0.0826381,,,0.3000568,0.273454771428571,0.252738971428571,0.226106057142857,0.178809342857143,0.133959714285714,0.120973057142857,0.0826415628571428,0.300093745920746,0.273462745920746,0.252709317016317,0.226018867132867,0.178740275058275,0.133942062937063,0.120939531468531,0.0826112680652681
3252.34,0.30044,0.273772,0.253123,0.226398,0.178999,0.134151,0.121131,0.0826687,,,0.300432285714286,0.273773542857143,0.253110228571429,0.2263962,0.179002342857143,0.134141314285714,0.121122942857143,0.08266162,0.30037141958042,0.273783703962704,0.252994622377622,0.226334617715618,0.17900365967366,0.134063083916084,0.121081230769231,0.0826210655011655
3253.3,0.300754,0.274092,0.25337,0.226618,0.179194,0.134252,0.121224,0.0826501,,,0.300748342857143,0.274091142857143,0.253365885714286,0.226620314285714,0.179201714285714,0.134239057142857,0.121218685714286,0.0826425228571429,0.300655662004662,0.274094773892774,0.253295599067599,0.226641715617716,0.179262529137529,0.134174365967366,0.121221048951049,0.0826526617715618
3254.26,0.300978,0.274398,0.253554,0.226849,0.179464,0.134259,0.121294,0.0826212,,,0.3009756,0.274398771428571,0.253559742857143,0.226853457142857,0.179464942857143,0.134266285714286,0.1213048,0.0826320342857143,0.300931713286713,0.274388892773893,0.253599822843823,0.226931356643357,0.179526,0.134292911421911,0.12135582983683,0.0827148715617716
3255.23,0.301159,0.274684,0.25379,0.227137,0.17978,0.134327,0.121447,0.0827093,,,0.301163457142857,0.274683228571429,0.2537996,0.227142571428571,0.179778285714286,0.134338657142857,0.121455571428571,0.0827213514285714,0.301191151515151,0.27466306993007,0.25389279020979,0.227197515151515,0.179802118881119,0.134430174825175,0.12148644988345,0.0828032041958042
3256.19,0.301372,0.274935,0.254126,0.227476,0.180102,0.134526,0.121663,0.0829153,,,0.301376028571429,0.2749314,0.254126857142857,0.227476171428571,0.180102514285714,0.134525828571429,0.121651942857143,0.08290936,0.301440958041958,0.274916286713287,0.254179328671329,0.227449888111888,0.180084470862471,0.134590475524476,0.121624804195804,0.0829084743589744
3257.16,0.30164,0.275145,0.254498,0.227795,0.18041,0.13479,0.121822,0.0830995,,,0.301639742857143,0.275147057142857,0.254492428571429,0.227786171428571,0.180410771428571,0.134785971428571,0.121813942857143,0.0830898742857143,0.301694062937063,0.275143776223776,0.254468412587413,0.227705594405594,0.180356135198135,0.134782752913753,0.121784258741259,0.0830206687645687
3258.12,0.301939,0.27535,0.254832,0.228021,0.180678,0.135055,0.121933,0.0831915,,,0.3019414,0.275352828571428,0.254832085714286,0.228013457142857,0.180672428571429,0.135053714285714,0.121941828571429,0.0831920571428571,0.301952655011655,0.275348743589744,0.254764,0.227970293706294,0.180608897435897,0.135015655011655,0.12196593006993,0.0831297247086247
3259.09,0.302248,0.275562,0.255119,0.228184,0.180871,0.135304,0.122099,0.0832332,,,0.302248342857143,0.275558742857143,0.255115228571428,0.228190085714286,0.180864571428571,0.1353028,0.122105942857143,0.0832357457142857,0.302207202797203,0.275549167832168,0.255066020979021,0.228233559440559,0.180849995337995,0.135276582750583,0.122149962703963,0.083219548018648
3260.05,0.302518,0.27576,0.255349,0.228402,0.181019,0.135535,0.12232,0.08326,,,0.302510371428571,0.275757085714286,0.255343428571429,0.228414257142857,0.181024657142857,0.135535514285714,0.122315971428571,0.0832587142857143,0.302442641025641,0.275766487179487,0.255360265734266,0.228483662004662,0.181087244755245,0.13553617016317,0.122313079254079,0.0832742741258741
3261.01,0.302696,0.275961,0.255556,0.228722,0.181227,0.13576,0.122515,0.0832776,,,0.302692657142857,0.275964,0.255566371428571,0.228720028571429,0.181238571428571,0.135761285714286,0.122510885714286,0.0832786542857143,0.302646216783217,0.276008151515152,0.255628018648019,0.228727496503496,0.181318680652681,0.135774181818182,0.122456296037296,0.0833004365967366
